station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0045,2024-10-29,9.6,665.9,205.66,False,1,False
GS-0045,2024-10-30,15.8,985.5,304.35,False,2,False
GS-0045,2024-10-31,13.4,784.9,242.4,False,3,False
GS-0045,2024-11-01,12.4,797.8,246.39,False,4,False
GS-0045,2024-11-02,16.3,979.6,302.54,True,5,False
GS-0045,2024-11-03,14.1,806.3,249.03,True,6,False
GS-0045,2024-11-04,15.0,1118.3,345.38,False,0,False
GS-0045,2024-11-05,9.5,633.9,195.78,False,1,False
GS-0045,2024-11-06,11.9,851.3,262.93,False,2,False
GS-0045,2024-11-07,15.4,891.7,275.4,False,3,False
GS-0045,2024-11-08,13.0,907.4,280.23,False,4,False
GS-0045,2024-11-09,14.9,864.4,266.97,True,5,False
GS-0045,2024-11-10,13.4,1006.4,310.8,True,6,False
GS-0045,2024-11-11,10.0,635.9,196.38,False,0,False
GS-0045,2024-11-12,12.0,763.2,235.7,False,1,False
GS-0045,2024-11-13,17.8,1195.2,369.13,False,2,False
GS-0045,2024-11-14,12.2,869.3,268.49,False,3,False
GS-0045,2024-11-15,10.0,680.0,210.0,False,4,False
GS-0045,2024-11-16,17.1,972.7,300.4,True,5,False
GS-0045,2024-11-17,19.0,1135.0,350.52,True,6,False
GS-0045,2024-11-18,16.6,1131.4,349.42,False,0,False
GS-0045,2024-11-19,12.2,748.6,231.21,False,1,False
GS-0045,2024-11-20,14.4,937.3,289.46,False,2,False
GS-0045,2024-11-21,11.3,781.2,241.27,False,3,False
GS-0045,2024-11-22,16.1,1131.7,349.51,False,4,False
GS-0045,2024-11-23,19.9,1426.7,440.64,True,5,False
GS-0045,2024-11-24,22.6,1322.9,408.55,True,6,False
GS-0045,2024-11-25,10.5,661.6,204.31,False,0,False
GS-0045,2024-11-26,16.9,1145.1,353.66,False,1,False
GS-0045,2024-11-27,12.7,753.0,232.57,False,2,False
GS-0045,2024-11-28,13.0,778.0,240.28,False,3,False
GS-0045,2024-11-29,19.0,1380.3,426.28,False,4,False
GS-0045,2024-11-30,19.4,1466.5,452.91,True,5,False
GS-0045,2024-12-01,15.8,912.7,281.89,True,6,False
GS-0045,2024-12-02,13.1,735.9,227.29,False,0,False
GS-0045,2024-12-03,9.4,582.0,179.75,False,1,False
GS-0045,2024-12-04,16.0,931.0,287.52,False,2,False
GS-0045,2024-12-05,15.5,1152.5,355.95,False,3,False
GS-0045,2024-12-06,13.8,913.5,282.13,False,4,False
GS-0045,2024-12-07,19.6,1461.9,451.49,True,5,False
GS-0045,2024-12-08,16.2,1189.1,367.23,True,6,False
GS-0045,2024-12-09,14.9,837.6,258.68,False,0,False
GS-0045,2024-12-10,20.5,1419.2,438.32,False,1,False
GS-0045,2024-12-11,15.0,984.1,303.93,False,2,False
GS-0045,2024-12-12,14.0,1026.7,317.08,False,3,False
GS-0045,2024-12-13,15.2,935.0,288.78,False,4,False
GS-0045,2024-12-14,18.5,1349.1,416.65,True,5,False
GS-0045,2024-12-15,17.1,1281.2,395.68,True,6,False
GS-0045,2024-12-16,16.7,949.3,293.2,False,0,False
GS-0045,2024-12-17,19.4,1465.5,452.62,False,1,False
GS-0045,2024-12-18,13.9,1040.0,321.19,False,2,False
GS-0045,2024-12-19,13.8,919.4,283.94,False,3,False
GS-0045,2024-12-20,18.3,1164.2,359.55,False,4,False
GS-0045,2024-12-21,15.5,1070.2,330.53,True,5,False
GS-0045,2024-12-22,24.6,1867.6,576.8,True,6,False
GS-0045,2024-12-23,17.0,1243.6,384.08,False,0,False
GS-0045,2024-12-24,12.0,785.7,242.65,False,1,False
GS-0045,2024-12-25,21.7,1257.8,388.47,False,2,False
GS-0045,2024-12-26,15.1,888.7,274.48,False,3,False
GS-0045,2024-12-27,15.6,990.3,305.86,False,4,False
GS-0045,2024-12-28,20.6,1257.7,388.44,True,5,False
GS-0045,2024-12-29,17.0,1238.9,382.62,True,6,False
GS-0045,2024-12-30,20.7,1410.4,435.58,False,0,False
GS-0045,2024-12-31,12.2,732.7,226.29,False,1,False
GS-0045,2025-01-01,16.2,917.9,283.49,False,2,False
GS-0045,2025-01-02,17.3,1234.7,381.34,False,3,False
GS-0045,2025-01-03,21.3,1293.2,399.38,False,4,False
GS-0045,2025-01-04,22.7,1490.0,460.17,True,5,False
GS-0045,2025-01-05,18.7,1310.5,404.72,True,6,False
GS-0045,2025-01-06,12.6,786.9,243.03,False,0,False
GS-0045,2025-01-07,19.2,1419.6,438.42,False,1,False
GS-0045,2025-01-08,14.3,836.3,258.28,False,2,False
GS-0045,2025-01-09,20.2,1456.1,449.71,False,3,False
GS-0045,2025-01-10,12.1,692.4,213.85,False,4,False
GS-0045,2025-01-11,18.0,1349.4,416.75,True,5,False
GS-0045,2025-01-12,15.0,981.9,303.27,True,6,False
GS-0045,2025-01-13,7.3,453.8,140.15,False,0,False
GS-0045,2025-01-14,18.5,1174.6,362.77,False,1,False
GS-0045,2025-01-15,14.7,836.2,258.27,False,2,False
GS-0045,2025-01-16,22.5,1578.2,487.4,False,3,False
GS-0045,2025-01-17,15.3,1030.1,318.14,False,4,False
GS-0045,2025-01-18,20.5,1158.6,357.83,True,5,False
GS-0045,2025-01-19,16.0,1112.2,343.49,True,6,False
GS-0045,2025-01-20,9.8,671.9,207.5,False,0,False
GS-0045,2025-01-21,24.4,1613.2,498.24,False,1,False
GS-0045,2025-01-22,19.2,1388.0,428.66,False,2,False
GS-0045,2025-01-23,25.1,1800.7,556.13,False,3,False
GS-0045,2025-01-24,20.6,1358.6,419.58,False,4,False
GS-0045,2025-01-25,22.8,1698.4,524.53,True,5,False
GS-0045,2025-01-26,25.0,1570.4,485.01,True,6,False
GS-0045,2025-01-27,16.4,1019.6,314.9,False,0,False
GS-0045,2025-01-28,24.1,1484.6,458.51,False,1,False
GS-0045,2025-01-29,23.3,1765.8,545.36,False,2,False
GS-0045,2025-01-30,21.5,1418.0,437.92,False,3,False
GS-0045,2025-01-31,25.4,1630.7,503.61,False,4,False
GS-0045,2025-02-01,32.0,2156.0,665.88,True,5,False
GS-0045,2025-02-02,32.8,2446.4,755.54,True,6,False
GS-0045,2025-02-03,26.1,1926.0,594.82,False,0,False
GS-0045,2025-02-04,27.1,1972.4,609.16,False,1,False
GS-0045,2025-02-05,23.7,1654.4,510.96,False,2,False
GS-0045,2025-02-06,16.8,1140.4,352.21,False,3,False
GS-0045,2025-02-07,20.8,1314.5,405.98,False,4,False
GS-0045,2025-02-08,17.8,1016.1,313.82,True,5,False
GS-0045,2025-02-09,30.4,1760.8,543.82,True,6,False
GS-0045,2025-02-10,22.1,1284.2,396.62,False,0,False
GS-0045,2025-02-11,18.2,1088.6,336.22,False,1,False
GS-0045,2025-02-12,25.1,1837.9,567.63,False,2,False
GS-0045,2025-02-13,28.0,1767.6,545.92,False,3,False
GS-0045,2025-02-14,21.8,1557.4,481.0,False,4,False
GS-0045,2025-02-15,18.4,1376.4,425.08,True,5,False
GS-0045,2025-02-16,29.3,2076.8,641.41,True,6,False
GS-0045,2025-02-17,17.8,1208.9,373.36,False,0,False
GS-0045,2025-02-18,19.0,1358.9,419.69,False,1,False
GS-0045,2025-02-19,20.1,1417.1,437.66,False,2,False
GS-0045,2025-02-20,16.4,1185.3,366.06,False,3,False
GS-0045,2025-02-21,18.5,1312.9,405.48,False,4,False
GS-0045,2025-02-22,23.3,1730.9,534.56,True,5,False
GS-0045,2025-02-23,25.2,1449.8,447.77,True,6,False
GS-0045,2025-02-24,26.6,1496.4,462.16,False,0,False
GS-0045,2025-02-25,24.9,1510.5,466.52,False,1,False
GS-0045,2025-02-26,18.5,1368.7,422.71,False,2,False
GS-0045,2025-02-27,21.3,1559.5,481.64,False,3,False
GS-0045,2025-02-28,20.9,1448.2,447.27,False,4,False
GS-0045,2025-03-01,28.0,1767.0,545.72,True,5,False
GS-0045,2025-03-02,32.1,2036.1,628.82,True,6,False
GS-0045,2025-03-03,21.2,1274.7,393.67,False,0,False
GS-0045,2025-03-04,24.1,1684.7,520.3,False,1,False
GS-0045,2025-03-05,27.8,2032.8,627.8,False,2,False
GS-0045,2025-03-06,27.0,1669.2,515.51,False,3,False
GS-0045,2025-03-07,18.0,1042.8,322.06,False,4,False
GS-0045,2025-03-08,32.7,2103.6,649.67,True,5,False
GS-0045,2025-03-09,36.9,2750.9,849.59,True,6,False
GS-0045,2025-03-10,24.0,1447.4,447.03,False,0,False
GS-0045,2025-03-11,21.2,1228.2,379.31,False,1,False
GS-0045,2025-03-12,21.1,1452.8,448.68,False,2,False
GS-0045,2025-03-13,24.7,1739.1,537.11,False,3,False
GS-0045,2025-03-14,23.7,1548.6,478.28,False,4,False
GS-0045,2025-03-15,38.5,2412.6,745.09,True,5,False
GS-0045,2025-03-16,31.9,1977.1,610.6,True,6,False
GS-0045,2025-03-17,29.0,2151.0,664.3,False,0,False
GS-0045,2025-03-18,20.4,1170.7,361.56,False,1,False
GS-0045,2025-03-19,22.3,1518.2,468.87,False,2,False
GS-0045,2025-03-20,29.7,1749.2,540.22,False,3,False
GS-0045,2025-03-21,17.5,1121.7,346.42,False,4,False
GS-0045,2025-03-22,34.5,2203.4,680.49,True,5,False
GS-0045,2025-03-23,37.6,2418.5,746.92,True,6,False
GS-0045,2025-03-24,20.3,1193.6,368.62,False,0,False
GS-0045,2025-03-25,25.3,1877.7,579.9,False,1,False
GS-0045,2025-03-26,20.5,1232.4,380.6,False,2,False
GS-0045,2025-03-27,30.6,1825.0,563.64,False,3,False
GS-0045,2025-03-28,12.5,876.7,270.78,False,4,False
GS-0045,2025-03-29,32.9,2147.2,663.13,True,5,False
GS-0045,2025-03-30,25.9,1507.5,465.57,True,6,False
GS-0045,2025-03-31,20.2,1433.9,442.86,False,0,False
GS-0045,2025-04-01,28.4,1846.3,570.2,False,1,False
GS-0045,2025-04-02,16.8,1123.8,347.07,False,2,False
GS-0045,2025-04-03,26.5,1536.9,474.66,False,3,False
GS-0045,2025-04-04,25.8,1795.0,554.36,False,4,False
GS-0045,2025-04-05,30.7,1951.2,602.6,True,5,False
GS-0045,2025-04-06,23.8,1422.4,439.29,True,6,False
GS-0045,2025-04-07,21.5,1585.8,489.75,False,0,False
GS-0045,2025-04-08,19.4,1145.6,353.8,False,1,False
GS-0045,2025-04-09,22.8,1511.6,466.84,False,2,False
GS-0045,2025-04-10,25.7,1471.2,454.37,False,3,False
GS-0045,2025-04-11,16.4,1087.8,335.95,False,4,False
GS-0045,2025-04-12,27.8,1860.0,574.43,True,5,False
GS-0045,2025-04-13,36.4,2165.6,668.81,True,6,False
GS-0045,2025-04-14,23.3,1545.3,477.24,False,0,False
GS-0045,2025-04-15,29.8,1864.5,575.85,False,1,False
GS-0045,2025-04-16,24.3,1688.0,521.31,False,2,False
GS-0045,2025-04-17,20.7,1232.9,380.76,False,3,False
GS-0045,2025-04-18,18.7,1313.8,405.75,False,4,False
GS-0045,2025-04-19,30.6,2179.1,672.99,True,5,False
GS-0045,2025-04-20,21.9,1343.7,415.0,True,6,False
GS-0045,2025-04-21,17.9,1069.9,330.43,False,0,False
GS-0045,2025-04-22,18.9,1343.0,414.78,False,1,False
GS-0045,2025-04-23,25.9,1854.1,572.61,False,2,False
GS-0045,2025-04-24,26.0,1532.2,473.19,False,3,False
GS-0045,2025-04-25,28.2,1771.2,547.02,False,4,False
GS-0045,2025-04-26,32.0,1857.5,573.66,True,5,False
GS-0045,2025-04-27,31.2,2054.9,634.63,True,6,True
GS-0045,2025-04-28,24.4,1602.8,495.02,False,0,True
GS-0045,2025-04-29,24.4,1606.1,496.02,False,1,True
GS-0045,2025-04-30,25.6,1683.2,519.85,False,2,True
GS-0045,2025-05-01,26.1,1715.9,529.93,False,3,True
GS-0045,2025-05-02,25.4,1667.8,515.08,False,4,True
