station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0050,2024-10-29,9.5,690.0,223.2,False,1,False
GS-0050,2024-10-30,9.5,729.0,235.82,False,2,False
GS-0050,2024-10-31,7.4,474.3,153.44,False,3,False
GS-0050,2024-11-01,9.0,702.1,227.14,False,4,False
GS-0050,2024-11-02,9.6,734.9,237.73,True,5,False
GS-0050,2024-11-03,10.4,622.8,201.46,True,6,False
GS-0050,2024-11-04,10.7,717.3,232.06,False,0,False
GS-0050,2024-11-05,10.2,758.1,245.25,False,1,False
GS-0050,2024-11-06,10.4,819.2,265.0,False,2,False
GS-0050,2024-11-07,13.1,877.5,283.88,False,3,False
GS-0050,2024-11-08,10.5,635.4,205.54,False,4,False
GS-0050,2024-11-09,16.9,1214.6,392.92,True,5,False
GS-0050,2024-11-10,12.2,902.3,291.9,True,6,False
GS-0050,2024-11-11,12.2,930.8,301.11,False,0,False
GS-0050,2024-11-12,12.7,805.2,260.5,False,1,False
GS-0050,2024-11-13,12.0,858.9,277.84,False,2,False
GS-0050,2024-11-14,9.0,578.6,187.18,False,3,False
GS-0050,2024-11-15,12.4,924.1,298.96,False,4,False
GS-0050,2024-11-16,16.0,1080.5,349.53,True,5,False
GS-0050,2024-11-17,12.2,881.1,285.04,True,6,False
GS-0050,2024-11-18,10.2,667.5,215.95,False,0,False
GS-0050,2024-11-19,10.9,803.5,259.93,False,1,False
GS-0050,2024-11-20,9.4,662.7,214.38,False,2,False
GS-0050,2024-11-21,13.0,1023.4,331.08,False,3,False
GS-0050,2024-11-22,8.5,640.1,207.05,False,4,False
GS-0050,2024-11-23,19.3,1521.7,492.28,True,5,False
GS-0050,2024-11-24,11.7,780.5,252.49,True,6,False
GS-0050,2024-11-25,5.6,343.3,111.06,False,0,False
GS-0050,2024-11-26,10.9,708.6,229.23,False,1,False
GS-0050,2024-11-27,15.8,1141.9,369.4,False,2,False
GS-0050,2024-11-28,11.8,878.1,284.05,False,3,False
GS-0050,2024-11-29,14.0,932.5,301.65,False,4,False
GS-0050,2024-11-30,14.3,953.6,308.48,True,5,False
GS-0050,2024-12-01,16.8,1191.7,385.53,True,6,False
GS-0050,2024-12-02,13.3,978.4,316.52,False,0,False
GS-0050,2024-12-03,9.0,531.8,172.04,False,1,False
GS-0050,2024-12-04,11.3,694.3,224.61,False,2,False
GS-0050,2024-12-05,10.4,620.6,200.75,False,3,False
GS-0050,2024-12-06,11.5,890.9,288.21,False,4,False
GS-0050,2024-12-07,16.5,1069.4,345.94,True,5,False
GS-0050,2024-12-08,15.1,1150.6,372.21,True,6,False
GS-0050,2024-12-09,17.2,1193.3,386.03,False,0,False
GS-0050,2024-12-10,10.1,753.2,243.65,False,1,False
GS-0050,2024-12-11,12.7,814.5,263.47,False,2,False
GS-0050,2024-12-12,13.8,1055.2,341.36,False,3,False
GS-0050,2024-12-13,20.2,1231.2,398.29,False,4,False
GS-0050,2024-12-14,18.0,1163.4,376.34,True,5,False
GS-0050,2024-12-15,13.7,864.6,279.68,True,6,False
GS-0050,2024-12-16,9.7,591.6,191.39,False,0,False
GS-0050,2024-12-17,18.0,1294.5,418.76,False,1,False
GS-0050,2024-12-18,10.7,726.0,234.86,False,2,False
GS-0050,2024-12-19,16.8,1300.1,420.57,False,3,False
GS-0050,2024-12-20,15.7,960.2,310.63,False,4,False
GS-0050,2024-12-21,27.8,2050.6,663.37,True,5,False
GS-0050,2024-12-22,22.2,1406.0,454.83,True,6,False
GS-0050,2024-12-23,12.6,818.7,264.84,False,0,False
GS-0050,2024-12-24,13.1,912.2,295.09,False,1,False
GS-0050,2024-12-25,14.0,1048.2,339.1,False,2,False
GS-0050,2024-12-26,10.7,844.1,273.07,False,3,False
GS-0050,2024-12-27,16.0,1001.7,324.06,False,4,False
GS-0050,2024-12-28,16.8,994.3,321.66,True,5,False
GS-0050,2024-12-29,24.7,1574.4,509.3,True,6,False
GS-0050,2024-12-30,15.4,951.3,307.73,False,0,False
GS-0050,2024-12-31,13.3,948.8,306.93,False,1,False
GS-0050,2025-01-01,17.6,1369.0,442.86,False,2,False
GS-0050,2025-01-02,20.9,1471.6,476.06,False,3,False
GS-0050,2025-01-03,8.8,519.4,168.02,False,4,False
GS-0050,2025-01-04,24.8,1549.0,501.1,True,5,False
GS-0050,2025-01-05,22.7,1378.6,445.98,True,6,False
GS-0050,2025-01-06,19.1,1396.9,451.9,False,0,False
GS-0050,2025-01-07,14.6,1091.7,353.15,False,1,False
GS-0050,2025-01-08,15.6,934.3,302.25,False,2,False
GS-0050,2025-01-09,13.1,1022.4,330.74,False,3,False
GS-0050,2025-01-10,18.2,1359.8,439.88,False,4,False
GS-0050,2025-01-11,22.2,1392.4,450.43,True,5,False
GS-0050,2025-01-12,20.9,1256.2,406.38,True,6,False
GS-0050,2025-01-13,16.5,1096.8,354.81,False,0,False
GS-0050,2025-01-14,15.6,1068.7,345.72,False,1,False
GS-0050,2025-01-15,16.0,1031.8,333.79,False,2,False
GS-0050,2025-01-16,15.9,1048.8,339.29,False,3,False
GS-0050,2025-01-17,11.2,671.4,217.18,False,4,False
GS-0050,2025-01-18,20.2,1350.6,436.91,True,5,False
GS-0050,2025-01-19,26.3,1849.2,598.22,True,6,False
GS-0050,2025-01-20,13.1,1033.0,334.19,False,0,False
GS-0050,2025-01-21,11.9,779.4,252.12,False,1,False
GS-0050,2025-01-22,16.0,1081.9,350.0,False,2,False
GS-0050,2025-01-23,20.8,1222.8,395.57,False,3,False
GS-0050,2025-01-24,15.8,954.9,308.89,False,4,False
GS-0050,2025-01-25,17.3,1162.5,376.07,True,5,False
GS-0050,2025-01-26,25.4,1829.2,591.74,True,6,False
GS-0050,2025-01-27,14.8,948.0,306.66,False,0,False
GS-0050,2025-01-28,22.3,1535.2,496.64,False,1,False
GS-0050,2025-01-29,15.1,895.2,289.59,False,2,False
GS-0050,2025-01-30,15.6,934.9,302.44,False,3,False
GS-0050,2025-01-31,20.2,1261.7,408.15,False,4,False
GS-0050,2025-02-01,21.2,1463.6,473.48,True,5,False
GS-0050,2025-02-02,21.8,1364.1,441.27,True,6,False
GS-0050,2025-02-03,17.0,1114.9,360.67,False,0,False
GS-0050,2025-02-04,18.6,1335.9,432.16,False,1,False
GS-0050,2025-02-05,19.8,1247.5,403.56,False,2,False
GS-0050,2025-02-06,12.4,922.6,298.44,False,3,False
GS-0050,2025-02-07,23.9,1588.6,513.9,False,4,False
GS-0050,2025-02-08,23.7,1454.3,470.45,True,5,False
GS-0050,2025-02-09,16.3,1089.0,352.27,True,6,False
GS-0050,2025-02-10,19.7,1216.6,393.58,False,0,False
GS-0050,2025-02-11,17.9,1337.4,432.64,False,1,False
GS-0050,2025-02-12,15.2,1023.8,331.19,False,2,False
GS-0050,2025-02-13,18.8,1194.4,386.38,False,3,False
GS-0050,2025-02-14,27.0,1706.3,551.99,False,4,False
GS-0050,2025-02-15,20.0,1381.8,447.02,True,5,False
GS-0050,2025-02-16,24.1,1478.0,478.13,True,6,False
GS-0050,2025-02-17,22.5,1686.7,545.64,False,0,False
GS-0050,2025-02-18,20.2,1259.2,407.33,False,1,False
GS-0050,2025-02-19,18.8,1189.6,384.84,False,2,False
GS-0050,2025-02-20,18.6,1403.4,453.98,False,3,False
GS-0050,2025-02-21,13.6,1066.7,345.06,False,4,False
GS-0050,2025-02-22,15.3,1109.0,358.76,True,5,False
GS-0050,2025-02-23,17.6,1268.0,410.19,True,6,False
GS-0050,2025-02-24,19.9,1522.0,492.36,False,0,False
GS-0050,2025-02-25,14.4,1080.0,349.36,False,1,False
GS-0050,2025-02-26,16.5,1149.7,371.91,False,2,False
GS-0050,2025-02-27,20.2,1341.1,433.83,False,3,False
GS-0050,2025-02-28,17.5,1335.5,432.04,False,4,False
GS-0050,2025-03-01,26.5,1703.6,551.09,True,5,False
GS-0050,2025-03-02,30.1,2373.4,767.79,True,6,False
GS-0050,2025-03-03,15.0,1136.2,367.55,False,0,False
GS-0050,2025-03-04,22.0,1479.6,478.66,False,1,False
GS-0050,2025-03-05,15.1,958.0,309.91,False,2,False
GS-0050,2025-03-06,23.3,1452.2,469.78,False,3,False
GS-0050,2025-03-07,21.3,1544.2,499.53,False,4,False
GS-0050,2025-03-08,30.3,2245.7,726.46,True,5,False
GS-0050,2025-03-09,20.8,1616.4,522.9,True,6,False
GS-0050,2025-03-10,18.1,1083.7,350.56,False,0,False
GS-0050,2025-03-11,18.4,1196.2,386.96,False,1,False
GS-0050,2025-03-12,15.1,1077.5,348.57,False,2,False
GS-0050,2025-03-13,15.8,1249.0,404.05,False,3,False
GS-0050,2025-03-14,21.8,1689.1,546.4,False,4,False
GS-0050,2025-03-15,26.7,1896.8,613.59,True,5,False
GS-0050,2025-03-16,30.4,2364.2,764.81,True,6,False
GS-0050,2025-03-17,25.3,1771.4,573.04,False,0,False
GS-0050,2025-03-18,15.9,1165.4,377.0,False,1,False
GS-0050,2025-03-19,21.2,1571.0,508.2,False,2,False
GS-0050,2025-03-20,16.2,1164.0,376.56,False,3,False
GS-0050,2025-03-21,20.5,1499.0,484.91,False,4,False
GS-0050,2025-03-22,26.1,1733.5,560.79,True,5,False
GS-0050,2025-03-23,30.4,1936.2,626.34,True,6,False
GS-0050,2025-03-24,14.6,1106.3,357.89,False,0,False
GS-0050,2025-03-25,19.6,1534.3,496.33,False,1,False
GS-0050,2025-03-26,22.9,1707.3,552.32,False,2,False
GS-0050,2025-03-27,22.7,1688.8,546.31,False,3,False
GS-0050,2025-03-28,16.2,1273.6,412.02,False,4,False
GS-0050,2025-03-29,25.5,1739.9,562.86,True,5,False
GS-0050,2025-03-30,23.1,1749.0,565.8,True,6,False
GS-0050,2025-03-31,23.2,1513.6,489.64,False,0,False
GS-0050,2025-04-01,17.9,1184.4,383.16,False,1,False
GS-0050,2025-04-02,26.9,1950.9,631.1,False,2,False
GS-0050,2025-04-03,19.9,1272.7,411.71,False,3,False
GS-0050,2025-04-04,20.9,1239.9,401.1,False,4,False
GS-0050,2025-04-05,24.3,1707.9,552.51,True,5,False
GS-0050,2025-04-06,27.2,1907.1,616.93,True,6,False
GS-0050,2025-04-07,23.0,1374.1,444.51,False,0,False
GS-0050,2025-04-08,24.5,1596.3,516.4,False,1,False
GS-0050,2025-04-09,14.9,1004.1,324.81,False,2,False
GS-0050,2025-04-10,14.8,1115.8,360.96,False,3,False
GS-0050,2025-04-11,19.0,1480.4,478.9,False,4,False
GS-0050,2025-04-12,29.9,2159.1,698.48,True,5,False
GS-0050,2025-04-13,29.7,2152.5,696.34,True,6,False
GS-0050,2025-04-14,16.0,1139.6,368.65,False,0,False
GS-0050,2025-04-15,16.6,977.0,316.07,False,1,False
GS-0050,2025-04-16,20.5,1238.1,400.51,False,2,False
GS-0050,2025-04-17,15.8,1062.5,343.7,False,3,False
GS-0050,2025-04-18,18.2,1066.5,345.01,False,4,False
GS-0050,2025-04-19,31.9,1911.1,618.22,True,5,False
GS-0050,2025-04-20,22.6,1657.4,536.16,True,6,False
GS-0050,2025-04-21,25.0,1810.5,585.7,False,0,False
GS-0050,2025-04-22,21.6,1332.2,430.97,False,1,False
GS-0050,2025-04-23,21.4,1580.5,511.28,False,2,False
GS-0050,2025-04-24,24.8,1903.1,615.65,False,3,False
GS-0050,2025-04-25,15.6,1119.6,362.2,False,4,False
GS-0050,2025-04-26,29.7,1857.7,600.96,True,5,False
GS-0050,2025-04-27,27.0,1859.4,601.51,True,6,True
GS-0050,2025-04-28,20.5,1409.7,456.02,False,0,True
GS-0050,2025-04-29,22.0,1512.5,489.28,False,1,True
GS-0050,2025-04-30,22.3,1535.4,496.69,False,2,True
GS-0050,2025-05-01,19.9,1371.1,443.54,False,3,True
GS-0050,2025-05-02,25.3,1739.0,562.54,False,4,True
GS-0050,2025-05-03,26.4,1815.6,587.33,True,5,True
GS-0050,2025-05-04,27.3,1874.6,606.44,True,6,True
GS-0050,2025-05-05,16.9,1163.9,376.53,False,0,True
GS-0050,2025-05-06,20.3,1399.3,452.67,False,1,True
GS-0050,2025-05-07,21.3,1466.8,474.49,False,2,True
GS-0050,2025-05-08,22.0,1510.5,488.65,False,3,True
GS-0050,2025-05-09,23.7,1627.8,526.58,False,4,True
GS-0050,2025-05-10,31.5,2170.1,702.03,True,5,True
GS-0050,2025-05-11,29.2,2008.8,649.84,True,6,True
GS-0050,2025-05-12,19.6,1345.0,435.11,False,0,True
GS-0050,2025-05-13,25.0,1720.6,556.61,False,1,True
GS-0050,2025-05-14,23.4,1610.5,520.98,False,2,True
GS-0050,2025-05-15,22.1,1516.8,490.66,False,3,True
GS-0050,2025-05-16,19.5,1338.7,433.06,False,4,True
GS-0050,2025-05-17,29.1,2003.0,647.97,True,5,True
GS-0050,2025-05-18,26.9,1850.7,598.71,True,6,True
GS-0050,2025-05-19,22.5,1550.4,501.53,False,0,True
GS-0050,2025-05-20,23.4,1606.8,519.79,False,1,True
GS-0050,2025-05-21,21.2,1455.5,470.86,False,2,True
GS-0050,2025-05-22,18.8,1294.7,418.82,False,3,True
GS-0050,2025-05-23,23.2,1598.8,517.21,False,4,True
GS-0050,2025-05-24,34.3,2362.7,764.31,True,5,True
GS-0050,2025-05-25,28.9,1986.4,642.6,True,6,True
GS-0050,2025-05-26,15.9,1093.5,353.75,False,0,True
GS-0050,2025-05-27,25.1,1724.9,558.01,False,1,True
GS-0050,2025-05-28,20.5,1410.0,456.14,False,2,True
GS-0050,2025-05-29,23.4,1610.3,520.94,False,3,True
GS-0050,2025-05-30,22.2,1529.0,494.64,False,4,True
GS-0050,2025-05-31,31.3,2155.1,697.18,True,5,True
GS-0050,2025-06-01,26.1,1792.4,579.83,True,6,True
GS-0050,2025-06-02,19.9,1370.7,443.42,False,0,True
GS-0050,2025-06-03,22.5,1545.0,499.8,False,1,True
GS-0050,2025-06-04,25.6,1761.6,569.88,False,2,True
GS-0050,2025-06-05,24.3,1672.0,540.88,False,3,True
GS-0050,2025-06-06,23.7,1633.4,528.4,False,4,True
GS-0050,2025-06-07,34.0,2340.0,756.98,True,5,True
GS-0050,2025-06-08,29.9,2055.0,664.78,True,6,True
GS-0050,2025-06-09,24.1,1657.6,536.24,False,0,True
GS-0050,2025-06-10,20.0,1377.8,445.7,False,1,True
GS-0050,2025-06-11,20.7,1421.2,459.77,False,2,True
GS-0050,2025-06-12,22.0,1516.7,490.64,False,3,True
GS-0050,2025-06-13,21.9,1504.5,486.71,False,4,True
GS-0050,2025-06-14,30.3,2082.0,673.51,True,5,True
GS-0050,2025-06-15,26.3,1811.5,586.02,True,6,True
GS-0050,2025-06-16,23.0,1582.1,511.81,False,0,True
GS-0050,2025-06-17,20.0,1375.6,444.99,False,1,True
GS-0050,2025-06-18,19.7,1355.4,438.47,False,2,True
GS-0050,2025-06-19,23.6,1626.3,526.11,False,3,True
GS-0050,2025-06-20,21.4,1470.7,475.77,False,4,True
GS-0050,2025-06-21,27.5,1892.2,612.11,True,5,True
GS-0050,2025-06-22,32.6,2240.5,724.79,True,6,True
GS-0050,2025-06-23,22.0,1511.2,488.86,False,0,True
GS-0050,2025-06-24,25.0,1719.9,556.39,False,1,True
GS-0050,2025-06-25,24.5,1682.2,544.19,False,2,True
GS-0050,2025-06-26,24.4,1677.1,542.54,False,3,True
GS-0050,2025-06-27,20.2,1389.3,449.43,False,4,True
GS-0050,2025-06-28,28.1,1929.8,624.27,True,5,True
GS-0050,2025-06-29,27.9,1916.7,620.04,True,6,True
GS-0050,2025-06-30,22.6,1554.4,502.83,False,0,True
GS-0050,2025-07-01,17.9,1228.3,397.34,False,1,True
GS-0050,2025-07-02,16.7,1145.3,370.51,False,2,True
GS-0050,2025-07-03,25.1,1727.9,558.98,False,3,True
GS-0050,2025-07-04,24.2,1668.0,539.58,False,4,True
GS-0050,2025-07-05,24.8,1703.9,551.22,True,5,True
GS-0050,2025-07-06,33.8,2326.9,752.76,True,6,True
GS-0050,2025-07-07,24.0,1649.4,533.59,False,0,True
GS-0050,2025-07-08,19.4,1331.3,430.68,False,1,True
GS-0050,2025-07-09,22.6,1553.0,502.38,False,2,True
GS-0050,2025-07-10,18.5,1272.9,411.79,False,3,True
GS-0050,2025-07-11,22.3,1536.0,496.88,False,4,True
GS-0050,2025-07-12,32.6,2241.8,725.2,True,5,True
GS-0050,2025-07-13,34.8,2394.5,774.6,True,6,True
GS-0050,2025-07-14,19.6,1346.9,435.7,False,0,True
GS-0050,2025-07-15,20.4,1404.0,454.19,False,1,True
GS-0050,2025-07-16,20.2,1391.7,450.21,False,2,True
GS-0050,2025-07-17,20.8,1427.4,461.77,False,3,True
GS-0050,2025-07-18,23.9,1645.4,532.27,False,4,True
GS-0050,2025-07-19,32.6,2244.6,726.1,True,5,True
GS-0050,2025-07-20,28.8,1981.2,640.92,True,6,True
GS-0050,2025-07-21,22.4,1538.3,497.64,False,0,True
GS-0050,2025-07-22,19.5,1339.0,433.16,False,1,True
GS-0050,2025-07-23,27.3,1878.1,607.54,False,2,True
GS-0050,2025-07-24,21.7,1490.2,482.08,False,3,True
GS-0050,2025-07-25,23.5,1619.4,523.86,False,4,True
