station_id,date,charging_sessions,energy_delivered_kwh,revenue_usd,is_weekend,day_of_week,is_forecast
GS-0008,2024-10-29,10.6,625.7,202.08,False,1,False
GS-0008,2024-10-30,16.5,1178.4,380.59,False,2,False
GS-0008,2024-10-31,10.7,582.8,188.24,False,3,False
GS-0008,2024-11-01,13.6,983.9,317.77,False,4,False
GS-0008,2024-11-02,18.0,1152.1,372.11,True,5,False
GS-0008,2024-11-03,17.2,1198.4,387.08,True,6,False
GS-0008,2024-11-04,9.4,590.2,190.61,False,0,False
GS-0008,2024-11-05,12.5,724.7,234.06,False,1,False
GS-0008,2024-11-06,9.2,579.7,187.23,False,2,False
GS-0008,2024-11-07,13.5,744.5,240.45,False,3,False
GS-0008,2024-11-08,15.3,829.1,267.8,False,4,False
GS-0008,2024-11-09,10.9,633.2,204.53,True,5,False
GS-0008,2024-11-10,15.7,849.3,274.3,True,6,False
GS-0008,2024-11-11,16.4,897.5,289.87,False,0,False
GS-0008,2024-11-12,16.8,1092.6,352.87,False,1,False
GS-0008,2024-11-13,18.1,1246.9,402.73,False,2,False
GS-0008,2024-11-14,13.8,753.5,243.38,False,3,False
GS-0008,2024-11-15,15.8,1070.9,345.89,False,4,False
GS-0008,2024-11-16,14.8,850.3,274.64,True,5,False
GS-0008,2024-11-17,19.9,1325.5,428.1,True,6,False
GS-0008,2024-11-18,14.6,928.7,299.94,False,0,False
GS-0008,2024-11-19,15.9,1099.9,355.26,False,1,False
GS-0008,2024-11-20,10.0,585.2,189.01,False,2,False
GS-0008,2024-11-21,14.4,816.7,263.79,False,3,False
GS-0008,2024-11-22,13.4,911.8,294.49,False,4,False
GS-0008,2024-11-23,18.5,1037.2,334.99,True,5,False
GS-0008,2024-11-24,15.8,1146.2,370.2,True,6,False
GS-0008,2024-11-25,21.7,1520.9,491.21,False,0,False
GS-0008,2024-11-26,21.5,1450.5,468.49,False,1,False
GS-0008,2024-11-27,12.5,902.1,291.35,False,2,False
GS-0008,2024-11-28,13.9,870.6,281.19,False,3,False
GS-0008,2024-11-29,12.0,825.4,266.59,False,4,False
GS-0008,2024-11-30,19.1,1185.4,382.86,True,5,False
GS-0008,2024-12-01,17.5,1092.2,352.75,True,6,False
GS-0008,2024-12-02,13.9,791.8,255.73,False,0,False
GS-0008,2024-12-03,13.4,878.3,283.68,False,1,False
GS-0008,2024-12-04,15.2,1066.0,344.29,False,2,False
GS-0008,2024-12-05,14.2,903.7,291.88,False,3,False
GS-0008,2024-12-06,20.2,1210.8,391.07,False,4,False
GS-0008,2024-12-07,15.4,833.3,269.14,True,5,False
GS-0008,2024-12-08,17.8,1185.3,382.83,True,6,False
GS-0008,2024-12-09,19.2,1046.5,337.99,False,0,False
GS-0008,2024-12-10,11.8,698.5,225.59,False,1,False
GS-0008,2024-12-11,17.7,1200.6,387.78,False,2,False
GS-0008,2024-12-12,8.2,542.4,175.18,False,3,False
GS-0008,2024-12-13,14.9,892.2,288.15,False,4,False
GS-0008,2024-12-14,13.6,791.9,255.77,True,5,False
GS-0008,2024-12-15,14.4,832.8,268.96,True,6,False
GS-0008,2024-12-16,9.7,613.3,198.08,False,0,False
GS-0008,2024-12-17,13.3,738.7,238.59,False,1,False
GS-0008,2024-12-18,16.5,893.6,288.61,False,2,False
GS-0008,2024-12-19,16.6,1150.9,371.71,False,3,False
GS-0008,2024-12-20,17.0,1110.6,358.7,False,4,False
GS-0008,2024-12-21,13.3,812.1,262.31,True,5,False
GS-0008,2024-12-22,27.0,1594.3,514.94,True,6,False
GS-0008,2024-12-23,9.3,565.8,182.75,False,0,False
GS-0008,2024-12-24,19.3,1400.7,452.39,False,1,False
GS-0008,2024-12-25,12.6,713.1,230.33,False,2,False
GS-0008,2024-12-26,22.0,1430.5,462.03,False,3,False
GS-0008,2024-12-27,17.2,1253.7,404.92,False,4,False
GS-0008,2024-12-28,19.1,1240.5,400.66,True,5,False
GS-0008,2024-12-29,19.7,1148.2,370.84,True,6,False
GS-0008,2024-12-30,21.1,1159.4,374.45,False,0,False
GS-0008,2024-12-31,21.1,1491.2,481.62,False,1,False
GS-0008,2025-01-01,18.9,1292.1,417.33,False,2,False
GS-0008,2025-01-02,21.2,1419.1,458.34,False,3,False
GS-0008,2025-01-03,16.7,1104.8,356.82,False,4,False
GS-0008,2025-01-04,25.9,1485.8,479.88,True,5,False
GS-0008,2025-01-05,14.8,995.3,321.48,True,6,False
GS-0008,2025-01-06,15.0,1061.3,342.77,False,0,False
GS-0008,2025-01-07,14.0,790.7,255.38,False,1,False
GS-0008,2025-01-08,20.5,1261.7,407.5,False,2,False
GS-0008,2025-01-09,15.9,1057.1,341.42,False,3,False
GS-0008,2025-01-10,21.6,1347.6,435.26,False,4,False
GS-0008,2025-01-11,25.0,1783.7,576.1,True,5,False
GS-0008,2025-01-12,30.5,1655.4,534.66,True,6,False
GS-0008,2025-01-13,14.3,855.5,276.3,False,0,False
GS-0008,2025-01-14,15.6,1018.7,329.02,False,1,False
GS-0008,2025-01-15,25.0,1665.9,538.06,False,2,False
GS-0008,2025-01-16,16.4,1120.3,361.83,False,3,False
GS-0008,2025-01-17,10.2,614.7,198.54,False,4,False
GS-0008,2025-01-18,31.6,2008.1,648.59,True,5,False
GS-0008,2025-01-19,21.0,1439.5,464.93,True,6,False
GS-0008,2025-01-20,23.5,1665.3,537.87,False,0,False
GS-0008,2025-01-21,27.6,1610.2,520.07,False,1,False
GS-0008,2025-01-22,17.0,1111.3,358.93,False,2,False
GS-0008,2025-01-23,18.5,1174.7,379.4,False,3,False
GS-0008,2025-01-24,14.4,981.6,317.03,False,4,False
GS-0008,2025-01-25,27.6,1941.5,627.06,True,5,False
GS-0008,2025-01-26,27.6,1545.4,499.15,True,6,False
GS-0008,2025-01-27,21.4,1189.9,384.33,False,0,False
GS-0008,2025-01-28,11.5,797.6,257.61,False,1,False
GS-0008,2025-01-29,23.0,1468.5,474.29,False,2,False
GS-0008,2025-01-30,26.5,1932.7,624.23,False,3,False
GS-0008,2025-01-31,24.1,1552.5,501.43,False,4,False
GS-0008,2025-02-01,27.3,1479.5,477.86,True,5,False
GS-0008,2025-02-02,30.7,2102.6,679.09,True,6,False
GS-0008,2025-02-03,28.7,1789.9,578.11,False,0,False
GS-0008,2025-02-04,23.5,1419.8,458.57,False,1,False
GS-0008,2025-02-05,12.6,917.5,296.33,False,2,False
GS-0008,2025-02-06,24.1,1379.9,445.69,False,3,False
GS-0008,2025-02-07,20.6,1271.9,410.82,False,4,False
GS-0008,2025-02-08,32.4,2160.7,697.85,True,5,False
GS-0008,2025-02-09,29.3,1951.5,630.28,True,6,False
GS-0008,2025-02-10,20.9,1329.4,429.38,False,0,False
